state,zip_code,zip_first_two_digits,school_type,school_level,rate_unemployment,percent_college,percent_married,median_income,percent_lunch,state_population,zip_first_two_digits_population,average_act
43,01749,01,1,2,-0.5680551509343335,0.9286284284250732,0.824625164637272,0.8465892424556244,-0.9938313303890517,-0.7796761665821531,-0.5626699307327458,22.0
37,43554,43,1,2,-0.24358816088596738,-0.6100881227951185,0.1983346999838099,-0.3297365118453169,1.5278159555904411,-0.14136509188157922,-0.5113395491846926,18.7
28,28403,28,1,2,-0.21614389401589484,1.5786830608278295,-0.7818344082962585,0.20179644872827626,-0.7597156701268445,-0.32056694067077024,0.39403154834638787,19.3
1,98403,98,1,2,-0.09555242976534382,1.1913569271519528,-0.5312752565596917,-0.6109776872846229,-0.43105080554408315,-0.6828615566229926,0.8422531485921002,15.4
26,30157,30,1,2,-0.42167814894475864,-0.5407477206428166,-0.6670539227971265,-0.026507163669201354,0.02346274931443059,-0.28329507984355945,1.4638865827582082,19.2
22,70514,70,1,2,2.027320554126837,-1.2453189289403999,-1.733283902092989,-0.9088137100724644,1.387944363589487,-1.0912773137627452,-0.6336909926524972,22.9
7,82939,82,1,2,-0.8589228671131033,0.1515998414229986,0.7203775966990462,0.6865734268973706,-1.128759281216439,-1.6328499485153718,-1.7801717977529852,19.9
32,42001,42,1,2,-1.1719967447765394,0.7142883031608684,-0.17929404798750181,-0.17084084848308917,-0.4709737377900073,-1.1104486276321293,-1.5104865964576697,18.0
25,33498,33,1,2,-0.31487696574025675,1.4635197116253982,1.0388626692916174,2.2974352590197147,-0.6407340259463423,1.1603159277530588,2.462080044459979,17.9
34,54651,54,1,2,-0.716638825807601,-0.6992071793699477,0.5456861978753158,-0.09670336795350666,-0.06980826732956238,-0.925829269877872,-0.960216500156801,17.6
33,60936,60,1,2,0.3993087269211343,-0.19301448415965713,0.7543423868531167,-0.47274260887132186,-0.5735882004239135,-0.009887011950400744,1.7411233966969861,
12,79849,79,1,2,0.8869468785622947,-1.9585242543907675,0.07645659673950589,-1.118406632084468,2.042845982683147,2.1762978578422096,-0.954337013216262,21.5
37,45402,45,1,2,5.843073372768824,-0.5548456557308813,-0.23207170400084745,-1.339159588938362,1.2920999372809456,-0.14136509188157922,-0.4506681459243173,20.7
12,76571,76,1,2,-1.1008021125852392,0.6240680918238959,0.910551852119022,1.3056442072344887,-1.0554100186913575,2.1762978578422096,-0.08464830267922527,17.8
38,16508,16,1,2,-0.28774615916688717,-0.5037088290725612,-1.4653172643739338,-0.3868642738426505,2.421006121769133,0.01774422457800519,-1.4263053834646109,23.7
33,62960,62,1,2,-0.4070367048148818,-0.08201725822509841,-0.3888726998649635,-0.6038004158063812,0.07237686553489672,-0.009887011950400744,-1.2326537915368878,
26,31047,31,1,2,-0.862351204990679,0.8749867774734741,0.4762000547193045,1.3828932216419216,-0.9942436876767881,-0.28329507984355945,-1.0499248712849734,
12,75833,75,1,2,-0.5890463848270671,-0.35046412069727123,-0.016844808454183707,-0.11068452684464786,-0.5301172604472856,2.1762978578422096,0.7438064486402346,24.2
31,37801,37,1,2,-1.021606961724397,-0.45108998639989817,0.09813947600196407,-0.5458843985599923,-0.2654158310559548,-0.7889960260693394,0.06905753222575822,
34,54303,54,1,2,2.0552192190047633,-0.4608229579361512,0.027751385783681963,-0.3826325877687739,0.888245379548219,-0.925829269877872,-0.960216500156801,20.0
46,08030,08,1,2,0.31479606035937047,-0.8953381599389432,0.49884086373248115,-0.09093665849989056,0.3754410483586904,-0.4771283503154795,-0.23256704121357064,21.9
22,71351,71,1,2,-0.4902359640704498,-1.3805076779432306,-0.5291164411513131,-1.0397055685340384,0.9119297521023628,-1.0912773137627452,-1.3381786622999252,21.9
25,32311,32,1,2,-0.08248714318067371,0.21809306751893445,-1.0831672018890321,-0.47058527871601225,-0.9812063049569604,1.1603159277530588,1.0257542242287312,23.9
36,48180,48,1,3,2.696947595414541,-1.2472451455286913,-1.1300174224635608,-0.8258394733297867,0.3879851751616039,-0.37106353721446556,0.7801494521444513,20.5
32,40033,40,1,2,-0.01877571742963834,-0.9532230055831128,0.09393309601277951,-0.5428973260372558,-0.031340908184916104,-1.1104486276321293,-1.0607427059928631,
46,07080,07,1,2,-0.3494491253159505,0.523523631743579,1.3726179524833915,1.8472170504539458,-1.2037939587811606,-0.4771283503154795,0.21887673999589094,
25,32796,32,1,2,-0.21613148025312104,0.12332239647370737,-1.4327845629357028,-0.43594353487594434,-0.3543211940911275,1.1603159277530588,1.0257542242287312,21.8
36,49845,49,1,2,-0.17248700025601593,0.42589149570225143,1.2137415990330747,0.05455866562839473,-0.12067066442082282,-0.37106353721446556,-0.6000775799750964,19.1
36,48176,48,1,2,-0.8029024673538447,2.1774435708299476,1.6654333741839478,3.417587455045864,-1.5153393868121983,-0.37106353721446556,0.7801494521444513,
37,44062,44,1,2,-0.8105358398781407,-0.8494772667287346,0.784061235463142,-0.38242515217691725,-0.7182615857272292,-0.14136509188157922,-0.15989731026408338,21.9
25,32809,32,1,2,-0.7814856664450585,1.1711262448839477,0.6373222342234887,1.05468862820626,-1.7591664564320157,1.1603159277530588,1.0257542242287312,20.2
36,49651,49,1,2,0.8523387633264351,-0.4913568286426278,-0.31908630997188386,-0.5807335779919168,0.2488060913117642,-0.37106353721446556,-0.6000775799750964,19.3
20,65041,65,1,2,-0.3899775605719208,-0.26543708450447506,0.06606065875890169,-0.6271161763310736,-0.8834486630347282,-0.8915691154626094,-1.3636301101233776,
38,17078,17,1,2,0.03827870329882595,0.18709342680968957,0.053047711146698866,0.262616564260659,-1.167792264345072,0.01774422457800519,-0.8674142417059856,18.9
34,53143,53,1,2,-0.03247440819317353,0.09652824718450875,-0.2824867215404106,-0.14511883509285908,-0.3834583422535883,-0.925829269877872,-0.5327765549398044,19.4
34,54165,54,1,2,-1.093877877567648,-0.0896540819553266,0.21434796065987824,-0.018915021007246346,-0.8199999563395154,-0.925829269877872,-0.960216500156801,20.6
28,28027,28,1,2,0.7456239516617665,0.31469616545586004,-0.14018797490846527,-0.24572509714335575,-0.2004910030171101,-0.32056694067077024,0.39403154834638787,21.7
26,30901,30,1,3,5.0480307163970455,-1.2111321305523501,-3.245218121735921,-1.468806833848796,2.3032987200913158,-0.28329507984355945,1.4638865827582082,
34,54629,54,1,2,-1.0326984531068566,0.09053221628513956,0.830485936385116,0.0387105864105433,-0.7877110264575309,-0.925829269877872,-0.960216500156801,
22,70605,70,1,2,-0.9133874170097038,1.5355909388483615,1.5749832556220624,0.6785664130517022,-0.61698035896121,-1.0912773137627452,-0.6336909926524972,19.5
37,43968,43,1,2,1.4583009353544683,-1.0683526277517628,-0.7078969350870349,-0.9335400326217823,0.20523512651769563,-0.14136509188157922,-0.5113395491846926,20.3
38,16424,16,1,2,-0.4233242721901494,-1.0043948961003601,-0.13631005575640123,-0.26626122073716846,-0.432797911595365,0.01774422457800519,-1.4263053834646109,21.6
38,15074,15,1,2,-0.314508733755742,-0.5619234649996634,-0.6493535242128233,-0.5221122797332151,0.04677055421323456,0.01774422457800519,-0.9495642982840705,22.9
38,16652,16,1,2,-0.7208931079956509,-0.08861128472879205,-0.07550368613545695,-0.4838196694764693,-0.156375590716147,0.01774422457800519,-1.4263053834646109,23.2
32,42066,42,1,2,-0.43394501704484445,-0.7261820192330133,-0.6159882022493314,-1.1633371812806281,0.09233575717669487,-1.1104486276321293,-1.5104865964576697,17.9
12,76084,76,1,2,0.10939189247552973,-1.063865077316267,0.39292874103505837,0.00033500191705487374,0.562812541212306,2.1762978578422096,-0.08464830267922527,20.9
37,44120,44,1,2,-0.6956998208817374,2.173432734193439,0.6671426095499925,1.4622165919679215,-0.18800610792813113,-0.14136509188157922,-0.15989731026408338,
37,43821,43,1,2,-0.9430416296626796,-0.3425531746196571,-1.0305816389598326,-0.46025498624154887,-0.18192590494583044,-0.14136509188157922,-0.5113395491846926,22.9
1,98855,98,1,2,0.2487354815953948,-0.6473442512715315,0.38576118749121097,-0.692665823357789,0.4394139567566577,-0.6828615566229926,0.8422531485921002,
37,45056,45,1,2,-0.7134519075043213,1.5112091210453549,0.47053033477284195,0.08210611222696372,-0.7444117693662595,-0.14136509188157922,-0.4506681459243173,
38,16748,16,1,2,-0.4653404388624307,-0.9876789455466934,0.413933845439691,-0.4614581126743177,-0.1824321466030598,0.01774422457800519,-1.4263053834646109,20.7
22,70517,70,1,2,1.2187845319548887,-0.44759008758985336,-1.6991975181523775,-0.48298992710904254,0.4095156791597246,-1.0912773137627452,-0.6336909926524972,19.6
28,28638,28,1,2,-0.38830448534017586,-1.0403237771120066,-0.03755495529224892,-0.6714659058700349,-0.28339123525601134,-0.32056694067077024,0.39403154834638787,
37,44870,44,1,2,-0.7191758459031428,-0.06924423506350692,-0.3220370311266077,0.062026346935235725,-0.9094610847757246,-0.14136509188157922,-0.15989731026408338,
36,49505,49,1,2,0.3421186513073764,0.8650708662390844,0.5981951615177911,-0.49676365040832704,-0.11821481843197909,-0.37106353721446556,-0.6000775799750964,18.9
36,48035,48,1,2,1.0964388469104929,0.04230088810621334,0.052222861304484905,-0.23522885619540704,1.2745906667321296,-0.37106353721446556,0.7801494521444513,
39,11101,11,1,3,-0.6556030582851357,-0.8063959527746797,1.7430958786570916,-0.5123628069159505,1.038265383587099,0.9634030226392952,1.3454241599633348,19.3
31,38229,38,1,3,0.1369760007910278,-1.0657768774293077,-0.6692621384702977,-0.5705692339909388,0.5852721594930926,-0.7889960260693394,-0.8178435893545959,17.9
26,30058,30,1,2,0.6114958680185957,0.07299467928283274,-1.586715461229114,-0.19627245204471988,1.412674511985093,-0.28329507984355945,1.4638865827582082,
12,78577,78,1,2,0.028690242375038533,-1.7269143100072386,-0.12486207709814427,-1.1018947589726753,1.6346409626680964,2.1762978578422096,1.2074376470471546,19.4
22,71052,71,1,2,1.1492827895766895,-0.7162044584642435,0.16243587326750852,-0.6550784941133561,1.7984370792444664,-1.0912773137627452,-1.3381786622999252,
7,82902,82,1,2,-1.0915807040722205,0.1265956726933375,0.43838507690352024,0.5297106323353384,-0.7850067024815943,-1.6328499485153718,-1.7801717977529852,19.8
26,30144,30,1,2,-0.8873923611548309,1.484037999382794,0.04730116794425222,0.5100872253456952,-0.36246163048430063,-0.28329507984355945,1.4638865827582082,
25,32081,32,1,2,-0.7553330776897526,1.0216952482923514,1.4981076577759689,0.8828489839121746,-1.3622335602130875,1.1603159277530588,1.0257542242287312,26.4
39,10003,10,1,2,0.11810066166371998,2.2251763487576275,0.944454323741459,2.2123451792400988,1.7589452326164101,0.9634030226392952,0.10343687708886674,25.3
35,46373,46,1,2,-0.3542838366923602,0.8962708284886419,0.38927036758832595,0.5860916262019878,-1.1461140948487165,-0.8071837763907889,-0.01775896619375121,
38,15333,15,1,2,0.6607428992282673,-1.0591908043832259,0.47249038739656835,-0.029743158902165782,-0.34335131979642625,0.01774422457800519,-0.9495642982840705,23.1
37,43213,43,1,2,1.626490093288014,-1.4525801412972004,-1.6793636594510355,-1.1306038448856417,0.38678293493834986,-0.14136509188157922,-0.5113395491846926,26.7
20,65604,65,1,2,-0.6623073965738638,-0.6275296109628365,0.2284662341408392,-0.48348777252949865,-0.3049459364220779,-0.8915691154626094,-1.3636301101233776,22.8
31,38109,38,1,2,3.10968954904167,-1.3971471999289027,-3.0434859364069378,-1.1735844995183489,1.7466723375290925,-0.7889960260693394,-0.8178435893545959,20.7
12,77037,77,1,2,0.1752248049433869,-2.8740140362930533,-0.9776495946175467,-0.9081084290601517,1.4333996600553893,2.1762978578422096,1.5195746397353225,
37,43140,43,1,2,-0.6466768121861898,-0.8278913901306483,0.6305270717196101,0.28531001800978134,0.22783292405214906,-0.14136509188157922,-0.5113395491846926,
31,37210,37,1,2,1.127586258558413,-1.3592018721354524,-2.0696711806259867,-1.2894580211294981,1.1884795933064325,-0.7889960260693394,0.06905753222575822,22.4
37,43701,43,1,2,0.581820286281047,-1.6720390578889612,-1.4195427459841157,-1.1247956483136543,0.5615021693174727,-0.14136509188157922,-0.5113395491846926,20.8
35,46051,46,1,2,-1.1969673515770898,-0.169730716088301,0.8580620017490068,0.21627545303987353,-0.9440207547045925,-0.8071837763907889,-0.01775896619375121,20.4
37,45424,45,1,2,0.5706985364166858,-0.23903242509796072,-0.5802921769839396,-0.491494786375167,0.24337341153262934,-0.14136509188157922,-0.4506681459243173,19.1
46,08550,08,1,2,-0.19477943474673373,2.246513404689085,1.8219482265601044,4.798195780207277,-1.6236387026919594,-0.4771283503154795,-0.23256704121357064,
25,32068,32,1,2,-0.9512780364888104,0.28940447693862326,-0.15104315117452594,0.28423135293212654,-0.3629044240014227,1.1603159277530588,1.0257542242287312,18.9
37,43619,43,1,2,0.5913051707996915,0.5627499936593049,0.17301783099271656,-0.09691080354536336,0.5041495191443071,-0.14136509188157922,-0.5113395491846926,
28,27804,27,1,2,1.5970426643764317,0.3518234350310154,0.17842977037849134,-0.14769103643188208,0.2753294272182491,-0.32056694067077024,0.02875848898236091,19.6
31,37412,37,1,2,-1.0863651566635109,-0.25323423993106786,-1.1501748152455484,-0.41702540889861384,1.1705076160243642,-0.7889960260693394,0.06905753222575822,20.7
46,08022,08,1,2,-0.489444289905852,1.1797877557171987,1.4966087387159461,3.0076532384186647,-1.3114932919511209,-0.4771283503154795,-0.23256704121357064,18.7
12,77095,77,1,2,-0.7146296081296878,1.9137855239608472,0.9714213213425322,2.7508479757000774,-0.25261706950869456,2.1762978578422096,1.5195746397353225,17.6
34,53048,53,1,2,-0.8833634582004515,-0.385554152186269,0.3753063452423404,0.1171212401323737,-1.0714644624273164,-0.925829269877872,-0.5327765549398044,
33,60628,60,1,2,0.6190587571991957,1.1706497316294053,-0.11741435478395541,-0.12881439757292293,2.094638246251656,-0.009887011950400744,1.7411233966969861,17.2
12,77360,77,1,2,0.5325200352171083,-1.218254613038259,0.43836688977314736,-0.7380527308560337,0.7330207491098754,2.1762978578422096,1.5195746397353225,19.8
46,07090,07,1,2,0.10359337491541175,1.8012193258490754,1.1550508294364203,3.307397668651588,-1.6631761481960656,-0.4771283503154795,0.21887673999589094,19.2
39,10467,10,1,2,0.8129821253288629,0.5063941697498915,-2.348465356887642,-0.18660595346419792,2.4092534549621014,0.9634030226392952,0.10343687708886674,19.9
43,01742,01,1,2,-0.9275377851456813,2.016735059165432,1.4207046366521394,3.2333846494771192,-1.6156500020987878,-0.7796761665821531,-0.5626699307327458,26.1
34,54021,54,1,2,-0.8585959310525456,0.7773781782294893,1.0773135340191466,1.254615051637742,-1.1027858012319984,-0.925829269877872,-0.960216500156801,22.4
12,76050,76,1,2,-0.5741225271560582,-0.06107450354526488,0.45087775516046913,0.45602951010784065,-0.7381786324678222,2.1762978578422096,-0.08464830267922527,
20,65652,65,1,2,-0.8411804658606321,-1.2875887431048478,0.6661689475286937,-0.6066630269740036,-0.17341294246769293,-0.8915691154626094,-1.3636301101233776,
33,62351,62,1,2,-0.732734023055948,0.009084194547201717,0.4322589193807282,-0.24974934762537562,-0.7239934407421225,-0.009887011950400744,-1.2326537915368878,19.5
1,98225,98,1,2,-0.8079142971167524,1.3659470671592675,-0.5027713458685776,-0.28273160673059,-0.6941924047357307,-0.6828615566229926,0.8422531485921002,18.5
26,31032,31,1,2,-0.7772286899858841,0.4180168762727448,0.22651594214865414,0.303025017554343,-0.2728072115113736,-0.28329507984355945,-1.0499248712849734,19.8
20,65536,65,1,2,0.06389203955448206,-0.614214108172871,-0.22799367164319703,-0.865169261545816,0.10807518871038467,-0.8915691154626094,-1.3636301101233776,22.4
26,30153,30,1,2,-0.37167516062308736,-0.8801988048567664,1.2918796174228857,-0.2584616424833568,1.7266468733675873,-0.28329507984355945,1.4638865827582082,21.1
12,78235,78,1,3,-0.3141597831272737,-0.10744610520238468,0.6247513312989246,0.42727893707650283,0.25142982302580036,2.1762978578422096,1.2074376470471546,20.9
22,71373,71,1,2,1.069026650424635,-0.4565332360354856,0.4302959070815365,-0.30563249607156906,0.28990782128899234,-1.0912773137627452,-1.3381786622999252,22.0
46,08108,08,1,2,-0.5955906821701676,1.2733232473372678,1.2145068754757284,0.8542643593543221,-0.18637011801316636,-0.4771283503154795,-0.23256704121357064,
31,38103,38,1,3,-0.6409768596463323,0.6425972031600334,1.0518580814597729,-1.4244571043098349,1.4659719045817556,-0.7889960260693394,-0.8178435893545959,18.6
43,02557,02,1,2,-1.3981063992125111,1.2826305795575854,0.7374040846430657,1.165874105441448,-1.368258950403144,-0.7796761665821531,-0.06888924795828827,20.6
43,02139,02,1,3,-0.7676487447023672,1.8549634297715378,0.02514430074927887,1.4822963572596495,0.3864247762655721,-0.7796761665821531,-0.06888924795828827,25.7
34,54235,54,1,2,-0.46344827929371374,0.41225696824493563,-0.3212131356670183,-0.23771808329768737,-0.8340315172130959,-0.925829269877872,-0.960216500156801,25.0
12,78416,78,1,2,-0.6901300163528121,-1.0749179229942865,-0.583255285185618,-0.8659575167948713,0.6825895434900504,2.1762978578422096,1.2074376470471546,18.8
22,71064,71,1,3,0.7114334324800016,-0.9663466259699598,-0.552113946974651,-0.5057248679765363,1.0001680628086258,-1.0912773137627452,-1.3381786622999252,21.1
37,43402,43,1,2,-0.5027331836477547,0.9888782894110831,-0.7142177402724894,-1.3030657959552974,-0.6794259962295153,-0.14136509188157922,-0.5113395491846926,
46,08753,08,1,2,0.1552333040453291,-0.0027262643290377224,0.28398831692654436,0.22884604990638918,-0.9957496580738573,-0.4771283503154795,-0.23256704121357064,23.1
37,43015,43,1,2,-1.27601239816453,0.6271211611047982,0.5996867361826402,-0.008169857349069588,-0.6549170458981557,-0.14136509188157922,-0.5113395491846926,22.3
31,37617,37,1,2,-0.573547815414367,1.0586783951546297,0.7317616769521665,0.21996780657492268,-0.27967362918786387,-0.7889960260693394,0.06905753222575822,
37,45215,45,1,2,0.7257743091143646,-1.4469004830691452,-0.6183053849045789,-0.7611195686704981,-1.7591664564320157,-0.14136509188157922,-0.4506681459243173,
39,11373,11,1,2,-0.8046771590293725,-0.04715384082413254,-0.5630019588660237,-0.21411191294439558,0.609177232827195,0.9634030226392952,1.3454241599633348,18.8
